n_top	percentage_overlap	configuration	target	percentage_recovered	tp	gs_count	pp	type	grn	net	top_perc	dataset	method	xai_method	hidden_layer_size	n_hidden_layers	dropout	model	background	raw
0.001	0.007092592592592593	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.01	0.1061574074074074	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.05	0.2048518518518519	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.1	0.27474999999999994	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.2	0.3773796296296296	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.25	0.4172222222222223	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.5	0.6488611111111111	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.75	0.8742870370370369	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
1.0	1.0	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.01	0.00016666666666666666	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.05	0.03627777777777777	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.1	0.11399074074074075	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.2	0.2910740740740741	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.25	0.35874074074074075	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.5	0.6234259259259259	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.75	0.8020185185185184	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.05	0.045759999999999995	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.1	0.10616000000000002	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.2	0.16046857142857143	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.25	0.19226285714285715	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.5	0.6143885714285715	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.75	0.9839771428571429	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.01	9.142857142857143e-05	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.05	0.06372571428571429	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.1	0.13110857142857144	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.2	0.29658285714285715	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.25	0.37528000000000006	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.5	0.8294857142857143	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.75	0.9842057142857144	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	off_target																	
0.001	0.00784	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.01	0.04203428571428571	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.05	0.15649142857142856	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.1	0.27293714285714277	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.2	0.44524571428571424	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.25	0.5155542857142856	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.5	0.7720685714285715	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.75	0.8866628571428571	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
1.0	1.0	GradientShap_64_1_0.1_ZINBAutoencoder_zeros_X	on_target																	
0.01	0.026454545454545456	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.12311363636363636	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.1	0.17788636363636362	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.2	0.3264772727272728	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.25	0.3960909090909091	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.5	0.6913863636363636	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.75	0.7903181818181818	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.1	0.015386363636363637	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.18279545454545454	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.3338181818181818	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6706363636363636	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.8898863636363636	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.00036363636363636367	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.1781590909090909	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.2641136363636364	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6687727272727272	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.9265454545454546	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.00951923076923077	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.04990384615384617	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.1886923076923077	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.2988461538461539	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6465384615384615	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.9779230769230769	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.001	0.00948076923076923	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.01	0.09717307692307692	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.33924999999999994	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.1	0.4178846153846154	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.2	0.5440384615384615	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.25	0.588326923076923	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.5	0.740673076923077	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.75	0.8367884615384616	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.013365384615384614	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.03751923076923077	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.21442307692307694	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.26226923076923075	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6217307692307692	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.7911923076923078	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.01	7.575757575757576e-06	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.0429469696969697	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.0926969696969697	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.25717424242424247	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.3248636363636363	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6665227272727272	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.9160151515151516	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.0034848484848484847	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.05371212121212121	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.2671590909090909	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.35945454545454547	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.7402878787878787	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.8928333333333335	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.001	0.014348484848484848	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.01	0.051121212121212116	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.17589393939393938	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.1	0.31475000000000003	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.2	0.4569242424242424	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.25	0.5108712121212121	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.5	0.7544166666666667	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.75	0.8818333333333334	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
1.0	1.0	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.01	0.003045454545454545	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.040636363636363644	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.1	0.07722727272727274	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.2	0.1661818181818182	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.25	0.2252727272727273	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.5	0.6229545454545454	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.75	0.8114090909090909	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.02181818181818182	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.06495454545454546	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.20647727272727276	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.3073409090909091	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6826818181818182	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.8777727272727273	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.00968181818181818	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.07586363636363637	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.25575	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.34129545454545457	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6807045454545455	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.923	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.019326923076923075	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.09584615384615384	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.26978846153846153	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.3400961538461539	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6689615384615385	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.8896538461538464	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.001	0.02548076923076923	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.01	0.15609615384615386	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.40599999999999997	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.1	0.5300192307692307	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.2	0.6264423076923078	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.25	0.6581730769230769	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.5	0.7703269230769231	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.75	0.8565961538461538	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.01	0.0003846153846153846	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.05715384615384615	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.16996153846153847	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.2868269230769231	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.35236538461538464	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.6295000000000001	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.8676730769230769	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.01	0.010621212121212123	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.08349242424242424	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.203	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.3780075757575757	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.4485378787878789	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.7397878787878787	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.9068636363636364	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.05	0.03345454545454546	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.1	0.1612651515151515	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.2	0.39218939393939395	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.25	0.47153787878787884	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.5	0.7948181818181819	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.75	0.9175151515151515	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
1.0	1.0	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	off_target																	
0.001	0.011651515151515152	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.01	0.08490909090909092	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
0.05	0.25573484848484845	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_X	on_target																	
