	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
97	b_cells	IRF8	0.48148148148148145	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
98	nk_cells	NFATC2	0.5384615384615384	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
99	b_cells	HDAC9	0.45454545454545453	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
100	DC	FOXP1	0.42857142857142855	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
101	b_cells	BCL11A	0.6326530612244898	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
102	cd14-_monocytes	HDAC9	0.25	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
103	cd14+_monocytes	RUNX3	0.48148148148148145	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
104	pDC	BCL11A	0.7021276595744681	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
105	cd14+_monocytes	NR4A1	0.45454545454545453	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
106	cd8+_tcells	NFATC2	0.40350877192982454	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
107	DC	ID2	0.45454545454545453	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
108	cd4+_tcells	ID2	0.3114754098360656	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
109	cd14-_monocytes	NR4A1	0.3793103448275862	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
110	cd14+_monocytes	HDAC9	0.48148148148148145	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs bd-rhap-rep2-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv
111	DC	FOS	0.1111111111111111	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
112	nk_cells	CEBPD	0.17647058823529413	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
113	cd14-_monocytes	CEBPD	0.2903225806451613	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
114	pDC	IRF8	0.45454545454545453	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
115	b_cells	IRF8	0.25	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
116	b_cells	BCL11A	0.2698412698412698	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
117	pDC	BCL11A	0.3559322033898305	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
118	DC	TLE5	0.19402985074626866	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
119	DC	ID2	0.1111111111111111	40	40	40	5	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
120	cd14+_monocytes	ID2	0.17647058823529413	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
121	pDC	IRF8	0.40350877192982454	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
122	b_cells	IRF8	0.15942028985507245	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
123	b_cells	BCL11A	0.25	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
124	cd8+_tcells	BTG2	0.15942028985507245	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
125	pDC	BCL11A	0.3114754098360656	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
126	DC	ID2	0.1111111111111111	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
127	cd8+_tcells	ID2	0.17647058823529413	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
128	nk_cells	RUNX3	0.23076923076923078	40	40	40	5	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
129	pDC	IRF8	0.639344262295082	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
130	b_cells	IRF8	0.5384615384615384	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
131	pDC	FOXP1	0.4492753623188406	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
132	b_cells	HDAC9	0.47058823529411764	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
133	nk_cells	NFATC2	0.5873015873015873	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
134	cd4+_tcells	MAX	0.42857142857142855	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
135	cd14-_monocytes	HDAC9	0.25	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
136	b_cells	BCL11A	0.6666666666666666	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
137	cd14+_monocytes	NR4A1	0.4925373134328358	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
138	DC	ID2	0.4084507042253521	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
139	cd14+_monocytes	RUNX1	0.4492753623188406	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
140	cd14+_monocytes	HDAC9	0.5151515151515151	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
141	DC	FOS	0.13636363636363635	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
142	nk_cells	CEBPD	0.17647058823529413	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
143	cd14-_monocytes	CEBPD	0.25	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
144	pDC	IRF8	0.47058823529411764	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
145	b_cells	IRF8	0.21951219512195122	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
146	b_cells	BCL11A	0.2345679012345679	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
147	cd14-_monocytes	ID2	0.12359550561797752	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
148	pDC	BCL11A	0.3333333333333333	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
149	DC	ID2	0.14942528735632185	50	50	50	5	bd-rhap-rep1-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
150	cd14+_monocytes	ID2	0.17647058823529413	50	50	50	5	bd-rhap-rep2-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
151	pDC	IRF8	0.4084507042253521	50	50	50	5	bd-rhap-rep2-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
152	b_cells	IRF8	0.20481927710843373	50	50	50	5	bd-rhap-rep2-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
153	b_cells	BCL11A	0.20481927710843373	50	50	50	5	bd-rhap-rep2-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
154	DC	ID2	0.14942528735632185	50	50	50	5	bd-rhap-rep2-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
155	cd14-_monocytes	NR4A1	0.12359550561797752	50	50	50	5	bd-rhap-rep2-X/regulons_50_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_50_TF.tsv
156	cd4+_tcells	TCF12	0.05263157894736842	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
157	nk_cells	RUNX1	0.1111111111111111	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
158	pDC	FOXP1	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
159	b_cells	HDAC9	0.8181818181818182	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
160	DC	RUNX1	0.3333333333333333	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
161	cd4+_tcells	ID2	0.17647058823529413	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
162	cd14+_monocytes	HDAC9	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
163	pDC	IRF8	0.6666666666666666	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
164	cd14+_monocytes	TRPS1	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
165	nk_cells	NFATC2	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
166	cd14-_monocytes	HDAC9	0.3333333333333333	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
167	DC	HDAC9	0.6666666666666666	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
168	cd8+_tcells	RUNX1	0.17647058823529413	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
169	cd4+_tcells	RUNX1	0.05263157894736842	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
170	b_cells	RUNX3	0.25	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
171	b_cells	IRF8	0.25	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
172	DC	FOXP1	0.3333333333333333	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
173	cd14+_monocytes	ZBTB20	0.25	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
174	pDC	BCL11A	0.6666666666666666	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
175	cd14-_monocytes	ZBTB20	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
176	cd14-_monocytes	SETBP1	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
177	cd14+_monocytes	NR4A1	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
178	cd8+_tcells	NFATC2	0.25	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
179	cd4+_tcells	HIVEP2	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
180	cd14-_monocytes	NR4A1	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
181	b_cells	BCL11A	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
182	cd14-_monocytes	ID2	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
183	DC	IRF8	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
184	pDC	HDAC9	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
185	cd4+_tcells	TRERF1	0.25	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
186	DC	ID2	0.3333333333333333	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
187	cd14+_monocytes	RUNX1	0.42857142857142855	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs bd-rhap-rep2-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	bd-rhap-rep2-X/regulons_10_TF.tsv
188	cd14+_monocytes	TLE5	0.05263157894736842	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
189	nk_cells	BTG2	0.17647058823529413	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
190	DC	BCL11A	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
191	cd8+_tcells	ID2	0.1111111111111111	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
192	pDC	LMO4	0.3333333333333333	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
193	pDC	IRF8	0.5384615384615384	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
194	b_cells	JUN	0.3333333333333333	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
195	b_cells	FOS	0.1111111111111111	10	10	10	10	bd-rhap-rep1-X/regulons_10_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv	bd-rhap-rep1-X/regulons_10_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_10_TF.tsv
