,method,clustering_score,training_time,inference_time,dataset
188,GradientShap_64_1_0_ZINBAutoencoder_data,1.0,2391.45275460399,832.2691387390078,net_141_11706_net_61_10737_net_70_11670_net_51_10906
189,Deconvolution_64_1_0_ZINBAutoencoder_zeros,1.0,2391.45275460399,393.228065015981,net_141_11706_net_61_10737_net_70_11670_net_51_10906
190,GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2208.668413729989,446.42890200798865,net_141_11706_net_61_10737_net_70_11670_net_51_10906
191,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros,0.9753333333333334,2208.668413729989,824.8577123610012,net_141_11706_net_61_10737_net_70_11670_net_51_10906
192,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,2208.668413729989,830.9429870349995,net_141_11706_net_61_10737_net_70_11670_net_51_10906
193,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_data,0.918,2208.668413729989,814.0990273439966,net_141_11706_net_61_10737_net_70_11670_net_51_10906
194,Deconvolution_64_1_0.1_NegativeBinomialAutoencoder_zeros,0.5206666666666667,2208.668413729989,378.2127297469997,net_141_11706_net_61_10737_net_70_11670_net_51_10906
195,GuidedBackprop_64_1_0.1_ZINBAutoencoder_zeros,1.0,3154.899167010997,445.22782490597456,net_141_11706_net_61_10737_net_70_11670_net_51_10906
196,GradientShap_64_1_0.1_ZINBAutoencoder_zeros,1.0,3154.899167010997,842.2298911469989,net_141_11706_net_61_10737_net_70_11670_net_51_10906
197,GradientShap_64_1_0.1_ZINBAutoencoder_randomize,1.0,3154.899167010997,837.8476319339825,net_141_11706_net_61_10737_net_70_11670_net_51_10906
198,GradientShap_64_1_0.1_ZINBAutoencoder_data,0.9286666666666666,3154.899167010997,851.8165682630206,net_141_11706_net_61_10737_net_70_11670_net_51_10906
199,Deconvolution_64_1_0.1_ZINBAutoencoder_zeros,1.0,3154.899167010997,392.09394757499103,net_141_11706_net_61_10737_net_70_11670_net_51_10906
200,GuidedBackprop_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,1562.645161648019,454.6903926960076,net_141_11706_net_61_10737_net_70_11670_net_51_10906
201,GradientShap_64_2_0_NegativeBinomialAutoencoder_zeros,0.8193333333333334,1562.645161648019,861.5319578169729,net_141_11706_net_61_10737_net_70_11670_net_51_10906
202,GradientShap_64_2_0_NegativeBinomialAutoencoder_randomize,0.8093333333333333,1562.645161648019,854.9064637899864,net_141_11706_net_61_10737_net_70_11670_net_51_10906
203,GradientShap_64_2_0_NegativeBinomialAutoencoder_data,1.0,1562.645161648019,857.4358044079854,net_141_11706_net_61_10737_net_70_11670_net_51_10906
204,Deconvolution_64_2_0_NegativeBinomialAutoencoder_zeros,0.7353333333333333,1562.645161648019,403.70960835702135,net_141_11706_net_61_10737_net_70_11670_net_51_10906
205,GuidedBackprop_64_2_0_ZINBAutoencoder_zeros,1.0,2523.362227585021,462.9005168750009,net_141_11706_net_61_10737_net_70_11670_net_51_10906
206,GradientShap_64_2_0_ZINBAutoencoder_zeros,0.9813333333333333,2523.362227585021,864.0302382670052,net_141_11706_net_61_10737_net_70_11670_net_51_10906
207,GradientShap_64_2_0_ZINBAutoencoder_randomize,1.0,2523.362227585021,864.6265802159905,net_141_11706_net_61_10737_net_70_11670_net_51_10906
208,GradientShap_64_2_0_ZINBAutoencoder_data,0.846,2523.362227585021,859.5347671759955,net_141_11706_net_61_10737_net_70_11670_net_51_10906
209,Deconvolution_64_2_0_ZINBAutoencoder_zeros,1.0,2523.362227585021,404.1513614630094,net_141_11706_net_61_10737_net_70_11670_net_51_10906
210,GuidedBackprop_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1713.5502879609994,470.1379346019821,net_141_11706_net_61_10737_net_70_11670_net_51_10906
211,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1713.5502879609994,872.9383619459986,net_141_11706_net_61_10737_net_70_11670_net_51_10906
212,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,1713.5502879609994,855.6529539559851,net_141_11706_net_61_10737_net_70_11670_net_51_10906
213,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_data,1.0,1713.5502879609994,853.8715006069979,net_141_11706_net_61_10737_net_70_11670_net_51_10906
214,Deconvolution_64_2_0.1_NegativeBinomialAutoencoder_zeros,0.7946666666666666,1713.5502879609994,392.00440600697766,net_141_11706_net_61_10737_net_70_11670_net_51_10906
215,GuidedBackprop_64_2_0.1_ZINBAutoencoder_zeros,0.7346666666666667,2224.905868091999,450.3647723829781,net_141_11706_net_61_10737_net_70_11670_net_51_10906
216,GradientShap_64_2_0.1_ZINBAutoencoder_zeros,1.0,2224.905868091999,835.0660118680098,net_141_11706_net_61_10737_net_70_11670_net_51_10906
217,GradientShap_64_2_0.1_ZINBAutoencoder_randomize,0.9513333333333334,2224.905868091999,835.7998219400179,net_141_11706_net_61_10737_net_70_11670_net_51_10906
218,GradientShap_64_2_0.1_ZINBAutoencoder_data,0.748,2224.905868091999,838.9669231449952,net_141_11706_net_61_10737_net_70_11670_net_51_10906
219,Deconvolution_64_2_0.1_ZINBAutoencoder_zeros,0.502,2224.905868091999,395.8804835760093,net_141_11706_net_61_10737_net_70_11670_net_51_10906
220,GuidedBackprop_64_3_0_NegativeBinomialAutoencoder_zeros,0.9666666666666667,2224.3382487010094,450.0469508669921,net_141_11706_net_61_10737_net_70_11670_net_51_10906
221,GradientShap_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,2224.3382487010094,839.091065635992,net_141_11706_net_61_10737_net_70_11670_net_51_10906
222,GradientShap_64_3_0_NegativeBinomialAutoencoder_randomize,0.8193333333333334,2224.3382487010094,837.9854848399991,net_141_11706_net_61_10737_net_70_11670_net_51_10906
223,GradientShap_64_3_0_NegativeBinomialAutoencoder_data,1.0,2224.3382487010094,835.7820370709815,net_141_11706_net_61_10737_net_70_11670_net_51_10906
224,Deconvolution_64_3_0_NegativeBinomialAutoencoder_zeros,0.7786666666666666,2224.3382487010094,398.8906944949995,net_141_11706_net_61_10737_net_70_11670_net_51_10906
225,GuidedBackprop_64_3_0_ZINBAutoencoder_zeros,0.9206666666666666,3408.4860667629982,438.7669989669812,net_141_11706_net_61_10737_net_70_11670_net_51_10906
226,GradientShap_64_3_0_ZINBAutoencoder_zeros,1.0,3408.4860667629982,833.9638505010225,net_141_11706_net_61_10737_net_70_11670_net_51_10906
227,GradientShap_64_3_0_ZINBAutoencoder_randomize,0.782,3408.4860667629982,819.6137411020172,net_141_11706_net_61_10737_net_70_11670_net_51_10906
228,GradientShap_64_3_0_ZINBAutoencoder_data,1.0,3408.4860667629982,807.9515036419907,net_141_11706_net_61_10737_net_70_11670_net_51_10906
229,Deconvolution_64_3_0_ZINBAutoencoder_zeros,1.0,3408.4860667629982,396.30936040799133,net_141_11706_net_61_10737_net_70_11670_net_51_10906
230,GuidedBackprop_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1273.5452656729904,442.2136227709998,net_141_11706_net_61_10737_net_70_11670_net_51_10906
231,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1273.5452656729904,816.347124227992,net_141_11706_net_61_10737_net_70_11670_net_51_10906
232,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1273.5452656729904,826.4866950300056,net_141_11706_net_61_10737_net_70_11670_net_51_10906
233,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_data,0.932,1273.5452656729904,834.910365705,net_141_11706_net_61_10737_net_70_11670_net_51_10906
234,Deconvolution_64_3_0.1_NegativeBinomialAutoencoder_zeros,0.5026666666666667,1273.5452656729904,391.9890210760059,net_141_11706_net_61_10737_net_70_11670_net_51_10906
235,GuidedBackprop_64_3_0.1_ZINBAutoencoder_zeros,0.7873333333333333,1776.6589036459918,462.7953373179771,net_141_11706_net_61_10737_net_70_11670_net_51_10906
236,GradientShap_64_3_0.1_ZINBAutoencoder_zeros,1.0,1776.6589036459918,833.481575955986,net_141_11706_net_61_10737_net_70_11670_net_51_10906
237,GradientShap_64_3_0.1_ZINBAutoencoder_randomize,0.5866666666666667,1776.6589036459918,839.3934179070056,net_141_11706_net_61_10737_net_70_11670_net_51_10906
238,GradientShap_64_3_0.1_ZINBAutoencoder_data,0.752,1776.6589036459918,840.00720236302,net_141_11706_net_61_10737_net_70_11670_net_51_10906
239,Deconvolution_64_3_0.1_ZINBAutoencoder_zeros,1.0,1776.6589036459918,399.5079852369963,net_141_11706_net_61_10737_net_70_11670_net_51_10906
240,GuidedBackprop_32_1_0_NegativeBinomialAutoencoder_zeros,0.8013333333333333,1807.5536762099946,435.0200689499907,net_141_11706_net_61_10737_net_70_11670_net_51_10906
241,GradientShap_32_1_0_NegativeBinomialAutoencoder_zeros,0.7873333333333333,1807.5536762099946,833.8579611710156,net_141_11706_net_61_10737_net_70_11670_net_51_10906
242,GradientShap_32_1_0_NegativeBinomialAutoencoder_randomize,1.0,1807.5536762099946,829.3813073549827,net_141_11706_net_61_10737_net_70_11670_net_51_10906
243,GradientShap_32_1_0_NegativeBinomialAutoencoder_data,1.0,1807.5536762099946,830.9726124820008,net_141_11706_net_61_10737_net_70_11670_net_51_10906
244,Deconvolution_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,1807.5536762099946,383.83939997002017,net_141_11706_net_61_10737_net_70_11670_net_51_10906
245,GuidedBackprop_32_1_0_ZINBAutoencoder_zeros,0.7206666666666667,2869.9332628030097,422.62694014800945,net_141_11706_net_61_10737_net_70_11670_net_51_10906
246,GradientShap_32_1_0_ZINBAutoencoder_zeros,1.0,2869.9332628030097,810.7147829320165,net_141_11706_net_61_10737_net_70_11670_net_51_10906
247,GradientShap_32_1_0_ZINBAutoencoder_randomize,1.0,2869.9332628030097,802.6549795019964,net_141_11706_net_61_10737_net_70_11670_net_51_10906
248,GradientShap_32_1_0_ZINBAutoencoder_data,1.0,2869.9332628030097,810.7889661129739,net_141_11706_net_61_10737_net_70_11670_net_51_10906
249,Deconvolution_32_1_0_ZINBAutoencoder_zeros,0.9993333333333333,2869.9332628030097,382.39877150801476,net_141_11706_net_61_10737_net_70_11670_net_51_10906
250,GuidedBackprop_32_1_0.1_NegativeBinomialAutoencoder_zeros,0.7966666666666666,2442.080016895983,437.93762086500647,net_141_11706_net_61_10737_net_70_11670_net_51_10906
251,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,2442.080016895983,827.4430028510105,net_141_11706_net_61_10737_net_70_11670_net_51_10906
252,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,2442.080016895983,827.8091896229889,net_141_11706_net_61_10737_net_70_11670_net_51_10906
253,GradientShap_32_1_0.1_NegativeBinomialAutoencoder_data,1.0,2442.080016895983,832.3949030009971,net_141_11706_net_61_10737_net_70_11670_net_51_10906
254,Deconvolution_32_1_0.1_NegativeBinomialAutoencoder_zeros,0.8253333333333334,2442.080016895983,380.43992534300196,net_141_11706_net_61_10737_net_70_11670_net_51_10906
255,GuidedBackprop_32_1_0.1_ZINBAutoencoder_zeros,1.0,3684.9691649889864,446.69815453799674,net_141_11706_net_61_10737_net_70_11670_net_51_10906
256,GradientShap_32_1_0.1_ZINBAutoencoder_zeros,1.0,3684.9691649889864,850.4543305179977,net_141_11706_net_61_10737_net_70_11670_net_51_10906
257,GradientShap_32_1_0.1_ZINBAutoencoder_randomize,1.0,3684.9691649889864,861.8245462909981,net_141_11706_net_61_10737_net_70_11670_net_51_10906
258,GradientShap_32_1_0.1_ZINBAutoencoder_data,0.7386666666666667,3684.9691649889864,867.7943793020095,net_141_11706_net_61_10737_net_70_11670_net_51_10906
259,Deconvolution_32_1_0.1_ZINBAutoencoder_zeros,1.0,3684.9691649889864,385.56031184698804,net_141_11706_net_61_10737_net_70_11670_net_51_10906
260,GuidedBackprop_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1975.5022151879966,449.3491194710077,net_141_11706_net_61_10737_net_70_11670_net_51_10906
261,GradientShap_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1975.5022151879966,844.7732022640121,net_141_11706_net_61_10737_net_70_11670_net_51_10906
262,GradientShap_32_2_0_NegativeBinomialAutoencoder_randomize,1.0,1975.5022151879966,852.1251548609871,net_141_11706_net_61_10737_net_70_11670_net_51_10906
263,GradientShap_32_2_0_NegativeBinomialAutoencoder_data,1.0,1975.5022151879966,840.5227434090048,net_141_11706_net_61_10737_net_70_11670_net_51_10906
264,Deconvolution_32_2_0_NegativeBinomialAutoencoder_zeros,0.856,1975.5022151879966,399.8675048049772,net_141_11706_net_61_10737_net_70_11670_net_51_10906
265,GuidedBackprop_32_2_0_ZINBAutoencoder_zeros,0.508,3191.960735129018,444.44266605499433,net_141_11706_net_61_10737_net_70_11670_net_51_10906
266,GradientShap_32_2_0_ZINBAutoencoder_zeros,1.0,3191.960735129018,859.6340103329858,net_141_11706_net_61_10737_net_70_11670_net_51_10906
267,GradientShap_32_2_0_ZINBAutoencoder_randomize,0.8086666666666666,3191.960735129018,861.1250744980061,net_141_11706_net_61_10737_net_70_11670_net_51_10906
268,GradientShap_32_2_0_ZINBAutoencoder_data,1.0,3191.960735129018,865.8534278979932,net_141_11706_net_61_10737_net_70_11670_net_51_10906
269,Deconvolution_32_2_0_ZINBAutoencoder_zeros,1.0,3191.960735129018,402.4345990240108,net_141_11706_net_61_10737_net_70_11670_net_51_10906
270,GuidedBackprop_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1942.621525288996,462.8944527520216,net_141_11706_net_61_10737_net_70_11670_net_51_10906
271,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_zeros,0.8133333333333334,1942.621525288996,856.6358853490092,net_141_11706_net_61_10737_net_70_11670_net_51_10906
272,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_randomize,0.744,1942.621525288996,833.4546487859916,net_141_11706_net_61_10737_net_70_11670_net_51_10906
273,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_data,1.0,1942.621525288996,829.5213258200092,net_141_11706_net_61_10737_net_70_11670_net_51_10906
274,Deconvolution_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1942.621525288996,396.7373098509852,net_141_11706_net_61_10737_net_70_11670_net_51_10906
275,GuidedBackprop_32_2_0.1_ZINBAutoencoder_zeros,1.0,2649.8947523870156,447.10623502600356,net_141_11706_net_61_10737_net_70_11670_net_51_10906
276,GradientShap_32_2_0.1_ZINBAutoencoder_zeros,1.0,2649.8947523870156,832.1388900410093,net_141_11706_net_61_10737_net_70_11670_net_51_10906
277,GradientShap_32_2_0.1_ZINBAutoencoder_randomize,0.7546666666666667,2649.8947523870156,817.1621426480124,net_141_11706_net_61_10737_net_70_11670_net_51_10906
278,GradientShap_32_2_0.1_ZINBAutoencoder_data,1.0,2649.8947523870156,824.4249853150104,net_141_11706_net_61_10737_net_70_11670_net_51_10906
279,Deconvolution_32_2_0.1_ZINBAutoencoder_zeros,1.0,2649.8947523870156,386.91297583302367,net_141_11706_net_61_10737_net_70_11670_net_51_10906
280,GuidedBackprop_32_3_0_NegativeBinomialAutoencoder_zeros,0.8006666666666666,2915.4637564959994,433.184636437014,net_141_11706_net_61_10737_net_70_11670_net_51_10906
281,GradientShap_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,2915.4637564959994,833.8637581749936,net_141_11706_net_61_10737_net_70_11670_net_51_10906
282,GradientShap_32_3_0_NegativeBinomialAutoencoder_randomize,1.0,2915.4637564959994,828.0826078989776,net_141_11706_net_61_10737_net_70_11670_net_51_10906
283,GradientShap_32_3_0_NegativeBinomialAutoencoder_data,1.0,2915.4637564959994,836.6109443869791,net_141_11706_net_61_10737_net_70_11670_net_51_10906
284,Deconvolution_32_3_0_NegativeBinomialAutoencoder_zeros,0.756,2915.4637564959994,401.6926823910326,net_141_11706_net_61_10737_net_70_11670_net_51_10906
285,GuidedBackprop_32_3_0_ZINBAutoencoder_zeros,0.8386666666666667,4425.2056607059785,442.45050497498596,net_141_11706_net_61_10737_net_70_11670_net_51_10906
286,GradientShap_32_3_0_ZINBAutoencoder_zeros,1.0,4425.2056607059785,841.8260985449888,net_141_11706_net_61_10737_net_70_11670_net_51_10906
287,GradientShap_32_3_0_ZINBAutoencoder_randomize,0.8053333333333333,4425.2056607059785,829.6873774809646,net_141_11706_net_61_10737_net_70_11670_net_51_10906
288,GradientShap_32_3_0_ZINBAutoencoder_data,1.0,4425.2056607059785,837.4198813939583,net_141_11706_net_61_10737_net_70_11670_net_51_10906
289,Deconvolution_32_3_0_ZINBAutoencoder_zeros,1.0,4425.2056607059785,399.4334010320017,net_141_11706_net_61_10737_net_70_11670_net_51_10906
290,GuidedBackprop_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1880.8231051529874,452.54160092398524,net_141_11706_net_61_10737_net_70_11670_net_51_10906
291,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1880.8231051529874,825.5761941820383,net_141_11706_net_61_10737_net_70_11670_net_51_10906
292,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1880.8231051529874,819.2817540250253,net_141_11706_net_61_10737_net_70_11670_net_51_10906
293,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_data,1.0,1880.8231051529874,803.534887442016,net_141_11706_net_61_10737_net_70_11670_net_51_10906
294,Deconvolution_32_3_0.1_NegativeBinomialAutoencoder_zeros,0.8273333333333334,1880.8231051529874,380.11894252704224,net_141_11706_net_61_10737_net_70_11670_net_51_10906
295,GuidedBackprop_32_3_0.1_ZINBAutoencoder_zeros,1.0,2838.8947641100385,446.38363758596824,net_141_11706_net_61_10737_net_70_11670_net_51_10906
296,GradientShap_32_3_0.1_ZINBAutoencoder_zeros,1.0,2838.8947641100385,843.5307155810297,net_141_11706_net_61_10737_net_70_11670_net_51_10906
297,GradientShap_32_3_0.1_ZINBAutoencoder_randomize,0.7713333333333333,2838.8947641100385,835.6337193080108,net_141_11706_net_61_10737_net_70_11670_net_51_10906
298,GradientShap_32_3_0.1_ZINBAutoencoder_data,1.0,2838.8947641100385,841.3651697349851,net_141_11706_net_61_10737_net_70_11670_net_51_10906
299,Deconvolution_32_3_0.1_ZINBAutoencoder_zeros,0.836,2838.8947641100385,392.6676798319677,net_141_11706_net_61_10737_net_70_11670_net_51_10906
300,GuidedBackprop_16_1_0_NegativeBinomialAutoencoder_zeros,0.8406666666666667,3634.2791429699864,419.7479389630025,net_141_11706_net_61_10737_net_70_11670_net_51_10906
301,GradientShap_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,3634.2791429699864,830.8564576649806,net_141_11706_net_61_10737_net_70_11670_net_51_10906
302,GradientShap_16_1_0_NegativeBinomialAutoencoder_randomize,1.0,3634.2791429699864,838.0012883430463,net_141_11706_net_61_10737_net_70_11670_net_51_10906
303,GradientShap_16_1_0_NegativeBinomialAutoencoder_data,1.0,3634.2791429699864,831.4739764329861,net_141_11706_net_61_10737_net_70_11670_net_51_10906
304,Deconvolution_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,3634.2791429699864,388.02609795803437,net_141_11706_net_61_10737_net_70_11670_net_51_10906
305,GuidedBackprop_16_1_0_ZINBAutoencoder_zeros,0.582,4056.6893661000067,418.5553637549747,net_141_11706_net_61_10737_net_70_11670_net_51_10906
306,GradientShap_16_1_0_ZINBAutoencoder_zeros,1.0,4056.6893661000067,803.9480761479936,net_141_11706_net_61_10737_net_70_11670_net_51_10906
307,GradientShap_16_1_0_ZINBAutoencoder_randomize,0.7766666666666666,4056.6893661000067,805.190879724978,net_141_11706_net_61_10737_net_70_11670_net_51_10906
308,GradientShap_16_1_0_ZINBAutoencoder_data,1.0,4056.6893661000067,804.941912670969,net_141_11706_net_61_10737_net_70_11670_net_51_10906
309,Deconvolution_16_1_0_ZINBAutoencoder_zeros,0.7966666666666666,4056.6893661000067,382.9710740800365,net_141_11706_net_61_10737_net_70_11670_net_51_10906
310,GuidedBackprop_16_1_0.1_NegativeBinomialAutoencoder_zeros,0.688,4238.956706224999,420.0554637230234,net_141_11706_net_61_10737_net_70_11670_net_51_10906
311,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,4238.956706224999,829.9486729119672,net_141_11706_net_61_10737_net_70_11670_net_51_10906
312,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,4238.956706224999,835.1345263849944,net_141_11706_net_61_10737_net_70_11670_net_51_10906
313,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_data,0.7826666666666666,4238.956706224999,828.9329670300358,net_141_11706_net_61_10737_net_70_11670_net_51_10906
314,Deconvolution_16_1_0.1_NegativeBinomialAutoencoder_zeros,0.7906666666666666,4238.956706224999,389.8009240429965,net_141_11706_net_61_10737_net_70_11670_net_51_10906
315,GuidedBackprop_16_1_0.1_ZINBAutoencoder_zeros,0.546,6367.27366277203,406.0083989650011,net_141_11706_net_61_10737_net_70_11670_net_51_10906
316,GradientShap_16_1_0.1_ZINBAutoencoder_zeros,1.0,6367.27366277203,813.1905059189885,net_141_11706_net_61_10737_net_70_11670_net_51_10906
317,GradientShap_16_1_0.1_ZINBAutoencoder_randomize,1.0,6367.27366277203,823.4807806559838,net_141_11706_net_61_10737_net_70_11670_net_51_10906
